Geography,EB,Age,EstimatedSalary,NumOfProducts,CreditScore,Tenure,HasCrCard,IsActiveMember,Exited,Gender
1,1.180321329,1,1,2,2,7,1,0,1,1
2,1.05327281,2,1,1,0,5,0,0,1,1
2,1.253714048,1,1,1,1,7,1,1,1,0
1,0.0,2,2,1,1,2,0,0,1,0
0,4.408674385,2,0,1,0,8,0,1,1,1
2,1.871536154,1,1,1,0,1,1,1,1,1
2,2.152325968,2,1,1,0,7,1,0,1,1
0,0.886050729,1,2,1,0,9,1,0,1,0
2,1.700744403,2,1,2,0,9,1,1,1,1
2,0.844133097,2,2,1,0,9,1,0,1,1
1,0.0,1,0,1,2,6,1,1,1,1
2,0.627474962,2,2,1,2,9,1,0,1,1
2,0.569582972,1,2,1,0,3,1,1,1,0
0,0.0,2,1,2,1,5,1,0,1,0
0,23.0470467,2,0,1,1,3,1,0,1,1
0,0.0,2,1,3,1,9,1,1,1,1
0,0.0,2,2,1,1,3,1,0,1,0
0,2.363201592,2,1,1,0,9,1,0,1,1
2,1.35505189,2,1,4,1,8,1,0,1,1
2,1.148917051,1,1,1,2,5,0,1,1,0
1,0.0,2,1,3,1,8,1,1,1,0
2,0.817622257,2,1,4,0,5,1,1,1,1
2,0.67671171,1,2,1,2,3,0,0,1,1
1,3.550937931,2,0,2,2,4,0,0,1,1
0,0.0,1,2,1,1,5,0,1,1,1
2,2.361324522,2,0,2,2,5,1,1,1,0
2,0.812956461,2,2,1,0,2,1,0,1,0
0,1.35446338,1,1,1,0,4,0,0,1,0
0,0.410692076,1,2,1,1,9,0,0,1,0
0,3.298563653,2,0,3,0,0,1,0,1,0
2,2.167386985,2,1,3,2,6,0,1,1,1
2,0.706195919,2,2,1,1,1,1,1,1,1
2,1.210855809,2,1,1,2,1,0,0,1,0
0,4.343100873,1,0,1,1,4,0,1,1,1
2,6.100835205,1,0,1,0,5,1,1,1,0
2,6.580836625,2,0,3,0,4,1,0,1,1
0,0.220676499,1,2,1,1,1,1,1,1,1
0,1.207720807,2,1,2,0,1,0,1,1,1
2,0.658896817,2,2,1,1,9,0,0,1,1
0,11.72945975,2,0,1,2,6,1,1,1,1
0,0.0,2,1,1,0,1,1,1,1,0
1,1.735591103,2,1,2,2,2,0,1,1,1
2,0.745046511,2,1,1,0,3,1,0,1,1
2,2.658115789,2,0,1,0,6,1,0,1,0
1,1.245326156,2,1,4,2,9,1,0,1,0
0,0.0,1,1,1,1,8,1,0,1,1
1,1.551020441,2,1,1,1,4,1,0,1,1
1,2.017691909,2,1,3,0,1,0,0,1,0
0,0.0,2,1,1,1,2,0,1,1,0
2,0.746320264,2,2,1,2,4,1,0,1,0
2,0.558175732,2,2,2,0,5,1,0,1,1
0,0.540602392,2,1,1,2,10,1,1,1,0
1,0.715813029,2,2,1,0,9,1,0,1,1
2,0.957029383,2,2,1,2,9,0,0,1,0
1,0.0,1,0,2,2,0,1,1,1,0
2,0.565174211,2,2,1,2,5,1,1,1,1
1,0.0,2,1,1,1,6,0,0,1,0
2,1.43654267,2,1,1,0,1,0,1,1,1
1,0.0,2,2,3,1,5,1,1,1,0
2,1.01015678,2,2,3,1,9,1,0,1,0
1,0.633858304,2,2,2,2,5,0,0,1,0
1,0.942634617,2,1,1,1,0,1,0,1,1
1,0.0,2,1,1,0,5,1,0,1,0
0,0.975576712,2,1,1,1,5,1,0,1,1
0,0.0,1,1,1,1,9,1,0,1,1
0,0.0,1,1,1,0,2,0,1,1,1
2,0.809008529,1,2,1,1,1,1,0,1,1
1,0.0,1,1,2,1,7,0,1,1,0
2,8.89490881,2,0,1,2,3,1,0,1,1
2,3.913067787,2,0,1,1,9,0,1,1,1
2,1.180509816,2,1,1,2,0,1,1,1,1
1,0.0,2,1,1,1,2,1,0,1,0
2,1.976738467,1,1,1,2,8,1,0,1,1
2,2.181895449,2,0,1,1,5,0,1,1,0
0,0.0,2,1,2,2,5,0,0,1,1
2,1.337736911,1,1,1,1,5,1,0,1,0
1,2.273961464,1,1,1,1,1,1,0,1,1
0,9.220631441,2,0,1,2,10,0,1,1,0
2,5.036524623,2,0,2,1,2,0,0,1,1
2,1.030363094,1,1,1,0,2,0,1,1,0
2,1.180914246,1,1,1,1,4,1,1,1,1
0,0.0,1,2,1,0,7,0,1,1,0
2,2.24376772,1,1,1,1,10,1,0,1,0
2,0.907737158,2,1,1,0,5,0,0,1,1
1,0.0,2,2,1,1,5,1,0,1,1
2,10.47936537,1,0,3,1,5,1,0,1,0
2,0.670733015,2,1,2,1,4,1,0,1,0
0,1.271951276,2,2,1,1,9,1,0,1,1
2,115.1966369,2,0,1,1,2,0,0,1,1
1,0.688947495,2,2,1,1,1,1,0,1,0
2,1.406927603,2,1,3,2,6,0,1,1,1
1,0.470952741,2,1,1,1,8,1,1,1,1
0,1.305137425,2,1,1,1,4,0,1,1,0
1,1.328893607,2,1,2,0,4,0,0,1,0
2,0.677044589,2,2,1,1,4,0,0,1,0
2,5.533520059,1,0,3,1,1,1,1,1,0
0,6.423340389,1,0,2,0,4,1,1,1,1
0,0.0,2,0,2,1,1,1,0,1,0
2,1.24105452,1,1,1,1,3,1,1,1,0
2,0.609678618,2,2,1,1,1,1,0,1,1
2,2.392661346,2,0,1,2,1,0,1,1,0
2,10.10987056,2,0,1,0,7,1,0,1,0
0,0.477987772,2,2,1,2,3,1,0,1,1
2,3.262933973,2,0,2,1,0,1,1,1,0
1,1.686939864,2,1,1,1,1,0,0,1,0
2,1.258884132,1,1,1,0,1,1,0,1,1
0,0.0,2,1,1,1,10,1,0,1,1
2,0.721356293,2,2,1,2,6,1,0,1,0
2,0.726296572,2,2,1,0,6,1,1,1,0
0,0.0,1,1,1,2,3,0,0,1,0
0,0.506148931,1,2,2,0,5,0,0,1,1
0,1.956291157,2,1,1,2,6,1,0,1,1
0,0.459168671,1,2,1,0,2,0,1,1,0
2,0.821478335,2,2,1,1,8,1,1,1,0
0,0.572784291,2,2,2,1,0,1,0,1,1
0,0.0,2,1,1,0,6,1,1,1,0
1,0.0,2,1,2,2,7,1,0,1,0
0,0.0,1,1,1,1,5,0,0,1,0
0,3.599756281,2,0,1,0,9,0,0,1,1
0,0.0,2,0,3,0,3,1,0,1,0
2,0.955409302,1,1,2,1,7,1,0,1,1
2,0.763273124,2,2,1,1,8,0,0,1,1
2,0.568480903,2,2,2,0,3,1,1,1,1
2,1.003646147,1,1,1,1,8,1,0,1,0
2,1.068872486,2,1,1,2,0,0,1,1,0
0,0.0,2,1,3,1,0,0,1,1,0
1,2.913446552,2,1,1,1,5,0,1,1,0
0,0.0,2,1,2,2,8,1,0,1,0
1,0.0,2,1,1,1,8,0,0,1,1
0,0.0,1,0,1,2,9,1,0,1,0
2,0.601873477,2,2,1,0,10,1,0,1,0
0,0.0,2,1,3,1,0,0,0,1,0
0,1.521124211,1,1,2,2,4,1,0,1,0
0,0.561078318,2,2,1,1,1,1,1,1,0
2,0.695540408,2,2,1,0,9,1,0,1,0
0,0.0,2,1,4,1,2,0,0,1,0
0,2.518374479,2,0,1,1,2,1,1,1,0
0,1.362655799,1,1,2,0,9,1,1,1,0
2,2.285679824,1,1,1,1,5,1,1,1,0
0,0.0,2,1,2,1,9,1,1,1,0
0,0.0,2,2,1,0,5,1,0,1,0
0,0.608853324,1,2,1,0,2,0,0,1,1
0,0.865441785,2,1,3,1,10,1,1,1,1
2,196.1065814,2,0,1,1,7,0,1,1,1
0,1.788045523,1,1,1,2,6,1,0,1,1
1,0.0,2,0,1,1,8,1,0,1,1
0,0.0,2,1,2,0,7,0,0,1,0
2,2.144283304,2,1,1,0,3,1,0,1,1
0,1.080730462,2,2,1,0,5,0,0,1,1
0,0.907104706,2,1,2,1,10,1,0,1,0
0,2.019361309,1,1,2,2,7,0,1,1,0
1,1.552936792,1,1,1,0,10,1,1,1,0
0,0.0,2,2,1,2,10,1,0,1,0
2,0.929376804,2,2,3,0,8,0,0,1,0
0,0.0,1,0,3,1,4,1,0,1,0
0,1.241049302,2,1,1,1,2,1,0,1,1
2,4.504538091,2,0,1,0,1,1,1,1,0
2,1.093085437,2,1,2,2,6,1,1,1,1
2,1.558782241,2,1,2,1,3,1,1,1,0
1,0.0,1,2,3,1,2,1,1,1,0
2,0.63403652,2,2,1,1,3,1,0,1,0
0,0.636701416,2,1,4,1,7,0,1,1,0
0,4.924265654,1,0,2,1,0,0,1,1,1
0,0.0,1,2,3,0,1,1,0,1,1
2,1.515961695,2,1,1,2,7,1,0,1,0
0,1.755760903,2,1,1,1,8,1,0,1,0
2,0.581584772,2,2,1,1,6,1,0,1,1
0,1.381032468,2,1,1,0,6,1,1,1,0
0,0.0,2,1,1,0,2,1,0,1,1
2,1.311162493,2,1,3,1,3,1,0,1,0
0,0.755102328,2,1,3,0,10,1,1,1,1
0,4.424553968,1,0,1,0,7,1,1,1,0
0,0.666700761,2,1,1,2,0,1,0,1,0
2,1.071204456,1,1,1,1,1,1,1,1,1
1,1.055532371,1,2,1,2,3,0,1,1,0
0,0.991388003,2,1,1,1,8,0,1,1,1
0,0.660085416,2,1,3,0,6,0,1,1,0
0,0.0,2,1,1,1,9,1,1,1,1
2,2.274279747,1,0,1,0,4,1,0,1,1
0,3.130517519,2,0,1,1,8,1,0,1,1
2,0.785772426,1,2,2,0,9,1,0,1,1
0,0.429990409,1,1,1,0,7,1,0,1,0
1,0.0,2,2,1,1,5,0,0,1,0
0,0.738783988,1,2,1,0,4,1,1,1,1
2,2.130366033,2,1,1,1,2,0,0,1,0
2,0.753052923,2,2,1,1,5,1,0,1,0
1,4.299182911,1,0,2,1,5,1,1,1,1
2,2.064196723,2,1,1,2,9,1,0,1,1
0,1.117687373,2,2,2,0,3,1,0,1,1
1,0.0,2,1,3,0,3,1,0,1,0
0,0.0,2,0,1,1,4,1,0,1,0
1,1.886543996,2,0,2,0,0,0,1,1,1
2,1.567957965,2,1,1,0,1,0,0,1,1
2,2.337947945,2,1,1,0,8,0,0,1,1
0,0.872640728,1,2,2,1,6,1,0,1,0
2,9.749217486,2,0,3,2,6,1,0,1,1
0,2.310708434,2,1,3,1,4,1,1,1,0
2,0.712028206,2,2,1,1,3,1,1,1,0
2,9.128517707,2,0,2,1,10,0,0,1,0
2,3.244256332,2,0,1,2,6,1,0,1,1
0,0.955353962,2,2,1,0,4,1,0,1,0
2,1.134914193,2,1,1,1,7,1,0,1,1
2,0.847863089,2,2,1,1,4,1,0,1,0
2,0.961429612,1,1,1,2,1,1,0,1,0
1,2.59049457,1,1,1,0,3,1,0,1,1
2,0.618760387,2,2,1,1,4,0,0,1,1
2,0.553124484,2,2,1,0,8,0,1,1,0
2,3.654257825,2,0,3,1,6,1,0,1,1
1,5.944662049,1,0,1,0,5,1,1,1,1
1,0.737608671,2,1,1,1,8,1,1,1,1
0,0.0,2,2,1,2,0,0,0,1,0
2,0.78328433,2,2,2,0,6,1,1,1,0
1,1.077959403,2,1,2,1,2,1,0,1,0
2,0.77482104,2,1,1,0,0,0,1,1,0
0,0.0,2,1,1,0,8,0,0,1,1
2,3.078832247,2,0,3,0,7,1,1,1,1
2,1.134154576,2,1,2,0,8,1,0,1,1
0,0.663865942,2,1,1,0,6,1,0,1,0
2,3.525144485,1,0,1,1,10,0,1,1,0
0,2.797644668,2,0,3,2,7,0,0,1,0
2,3.264028183,1,0,1,1,5,1,1,1,0
0,0.0,2,0,1,1,6,1,0,1,1
0,3.70172551,1,1,1,1,5,0,0,1,0
2,1.086021429,2,1,3,0,8,0,0,1,0
0,0.855151914,2,2,3,1,8,1,0,1,1
0,16.06553782,2,0,1,0,4,0,0,1,1
2,1.744677071,1,1,1,2,9,0,1,1,1
1,0.0,1,0,1,1,2,1,0,1,0
0,0.762514076,2,2,2,0,2,1,1,1,0
1,0.0,2,1,1,1,7,1,0,1,1
2,2.18730588,2,0,1,0,8,1,0,1,1
1,1.352085926,2,1,3,1,7,0,0,1,1
2,0.574425218,1,2,1,0,3,1,1,1,0
1,0.0,2,1,3,1,2,1,0,1,0
1,5.837939517,2,0,1,2,0,1,0,1,0
0,0.774127268,1,2,1,0,0,1,0,1,0
0,1.076559641,2,1,4,2,5,0,1,1,0
2,19.11956177,2,0,1,1,8,0,0,1,0
1,5.37193795,2,0,1,2,10,1,0,1,0
2,2.304056782,1,1,1,1,7,1,0,1,1
0,0.972691544,2,1,1,1,9,1,1,1,1
1,4.204619396,2,0,2,0,7,1,0,1,0
1,0.463085575,1,1,1,1,4,1,0,1,1
1,0.992617895,2,2,1,1,6,0,1,1,0
0,0.0,2,1,3,1,6,1,1,1,0
0,0.0,1,1,2,1,2,1,0,1,0
2,6.92123445,2,0,1,2,2,0,0,1,1
2,2.124193896,2,1,1,2,5,1,0,1,1
0,0.7829295,1,2,1,1,1,0,0,1,0
0,0.0,1,1,3,1,10,1,0,1,0
1,1.137316539,2,2,1,1,4,1,0,1,1
2,1.089145937,2,2,1,2,1,0,0,1,1
0,0.902978717,1,1,1,1,8,1,0,1,0
2,1.158327705,2,1,1,1,8,0,1,1,0
1,9.899013649,2,0,1,0,0,1,1,1,0
1,4.490267459,2,0,2,2,7,0,0,1,1
0,1.066576069,1,2,2,1,4,0,1,1,1
0,0.0,2,1,1,1,6,0,1,1,0
0,0.0,1,2,1,1,4,1,0,1,0
1,2.840233305,1,1,1,0,10,1,1,1,0
2,2.338191779,1,0,1,1,1,1,1,1,0
2,1.920252311,1,1,1,1,8,1,1,1,0
1,2.349352261,1,1,2,2,7,0,0,1,0
2,2.324041242,2,1,1,2,7,0,0,1,0
1,0.559590102,2,2,2,1,5,1,0,1,0
2,0.505487132,2,2,1,0,4,1,0,1,1
2,0.926484442,1,1,1,0,1,1,1,1,0
2,0.658541912,1,2,1,2,1,0,1,1,1
1,0.777711724,2,1,1,2,6,0,0,1,1
2,0.864327422,1,1,1,0,1,1,0,1,1
2,2.463474113,1,1,1,0,3,1,0,1,1
0,0.0,2,0,1,1,4,0,0,1,0
2,19.48497684,1,0,1,2,2,1,1,1,0
1,0.706623745,2,2,3,1,5,1,0,1,0
2,6.484814111,2,0,1,1,6,1,0,1,0
0,0.0,2,1,1,0,4,1,0,1,0
1,1.717245696,1,1,1,1,7,0,0,1,1
2,1.157879285,1,1,3,2,1,1,1,1,0
2,8.457425334,1,0,1,0,4,0,1,1,1
2,3.2638013,2,0,4,1,2,1,0,1,0
2,2.591831675,1,0,1,2,9,1,0,1,1
0,1.36985371,2,1,1,1,4,1,0,1,1
0,0.75769961,2,2,1,1,0,0,0,1,0
0,0.572368885,2,2,1,1,5,0,1,1,1
0,0.0,2,1,1,1,4,0,0,1,0
0,2.422089606,1,1,1,1,10,0,1,1,1
2,1.046729754,2,1,1,1,6,1,0,1,0
1,0.0,1,1,1,2,10,1,0,1,0
1,0.0,1,1,1,1,2,1,1,1,0
2,0.768005105,2,2,1,1,4,0,1,1,0
2,1.003979953,2,1,1,0,9,1,0,1,1
0,4.042397644,2,0,1,1,9,1,0,1,1
0,0.932336668,2,2,1,1,7,1,0,1,1
0,0.0,2,1,3,1,6,0,0,1,1
2,1.227180365,2,1,3,1,0,0,0,1,0
0,0.0,2,0,1,1,1,1,0,1,0
2,0.776682295,2,1,1,1,10,1,0,1,0
1,0.636353487,1,1,2,1,6,0,0,1,1
1,0.0,2,1,3,2,3,1,1,1,1
1,0.980029735,1,1,2,1,0,1,0,1,0
2,1.336076652,1,1,1,1,1,1,1,1,1
0,856.0641099,2,0,1,1,10,1,0,1,1
1,0.466684165,1,2,1,0,4,1,0,1,1
0,0.0,2,1,4,1,5,0,0,1,1
0,1.506880826,1,1,3,1,7,1,0,1,1
0,2.451328323,2,0,3,2,8,1,1,1,1
0,0.0,1,1,1,1,3,0,1,1,1
0,0.0,1,0,1,0,1,1,1,1,0
2,0.692290196,2,2,3,1,8,1,1,1,0
0,0.456577168,2,2,1,0,7,1,0,1,0
0,1.312078387,2,1,1,0,7,1,0,1,0
1,0.0,1,0,2,1,4,1,0,1,0
0,0.569875302,2,2,1,1,6,1,0,1,0
2,0.777284914,2,1,1,2,3,0,0,1,0
2,0.581410836,2,2,1,1,0,0,0,1,0
2,1.522232993,2,1,2,0,8,1,0,1,0
1,1.970245032,1,1,1,0,5,0,0,1,0
1,0.0,2,1,3,1,3,0,0,1,0
2,1.179016216,2,1,1,1,2,1,1,1,1
2,1.172543651,2,1,1,2,10,1,1,1,1
0,0.0,1,2,1,0,10,1,0,1,1
0,12.79146567,1,0,2,1,7,1,0,1,1
0,2.620105838,1,1,2,1,2,1,1,1,1
0,3.506434978,2,0,1,2,5,1,1,1,1
2,1.770665079,2,1,1,1,4,1,0,1,1
2,0.874933292,2,1,2,2,10,0,0,1,0
2,0.98397399,1,1,1,1,8,1,1,1,0
0,0.0,2,0,4,1,9,1,1,1,1
0,0.942466533,1,1,1,1,3,0,0,1,0
0,0.801488512,1,2,1,2,9,1,1,1,0
2,1.665102773,2,1,1,1,9,1,1,1,1
0,0.23313558,2,2,3,0,1,1,0,1,1
0,4.158057491,2,0,2,2,5,0,0,1,0
0,1.099057774,2,1,4,2,3,0,1,1,1
0,1.703103846,1,1,4,2,2,1,0,1,0
2,0.750382666,2,2,1,1,8,1,0,1,1
2,1.395442165,2,1,1,1,1,0,0,1,0
2,0.746343992,2,2,1,0,6,1,1,1,1
0,27.52495592,1,0,1,2,4,1,0,1,0
1,0.0,2,0,1,1,8,1,1,1,0
2,2.487622146,1,0,1,2,9,1,0,1,0
0,0.0,1,1,1,2,1,1,0,1,0
1,0.641772178,2,2,2,0,6,1,0,1,0
2,1.180563256,2,1,2,0,1,0,1,1,0
2,0.653902945,1,2,2,2,6,1,0,1,1
2,0.823027429,2,1,1,1,2,1,0,1,0
2,0.766809939,2,1,1,0,1,1,0,1,0
2,8.876283246,2,0,1,2,4,1,0,1,0
2,2.047985037,2,1,1,1,7,0,1,1,1
0,0.0,2,1,1,0,6,1,0,1,0
2,0.638931,2,2,1,1,1,1,0,1,0
0,0.672320754,2,2,1,1,7,0,0,1,1
2,0.915781638,2,1,2,1,7,1,0,1,0
1,0.735091118,2,2,1,0,2,1,1,1,1
2,1.16659863,2,1,1,1,3,1,0,1,0
2,0.793653211,2,2,2,0,2,1,0,1,1
2,1.845670594,1,1,2,1,4,1,0,1,0
2,28.28772349,2,0,1,1,2,1,0,1,0
1,0.343542785,2,2,1,0,3,0,1,1,1
0,0.0,2,1,1,1,9,0,0,1,1
1,0.0,2,2,1,2,2,1,0,1,1
2,0.746048089,2,1,1,1,7,1,1,1,0
2,0.534339785,1,2,1,1,5,1,0,1,0
2,3.139396868,2,0,1,2,6,1,0,1,1
0,0.0,2,0,1,2,7,1,0,1,0
1,1.131400826,2,1,1,1,8,1,0,1,0
0,0.0,2,2,1,1,0,1,0,1,1
1,0.371363887,2,2,2,0,2,1,0,1,0
0,0.722021939,1,2,2,2,10,1,0,1,0
2,17.75201918,2,0,1,2,1,0,0,1,0
0,4.007007871,1,0,1,1,6,0,0,1,1
2,1.425034228,2,1,2,1,1,1,1,1,1
1,0.0,2,0,2,2,1,1,0,1,0
0,0.0,2,0,1,1,5,0,0,1,1
1,0.0,2,2,3,1,1,1,0,1,1
1,0.582104331,2,2,2,0,5,1,0,1,0
2,1.191281536,1,1,1,1,1,1,0,1,1
0,0.0,1,1,1,1,3,1,0,1,1
0,0.0,2,2,1,0,1,1,1,1,0
0,1.574768231,2,1,1,0,1,1,0,1,1
0,0.670398289,1,1,1,0,1,0,1,1,0
0,0.970561038,2,1,1,0,1,0,0,1,1
2,2.739843714,2,0,1,1,3,0,1,1,0
0,1.350983165,2,1,2,1,4,1,0,1,0
2,0.640120106,2,2,1,1,2,1,0,1,1
2,9.243989379,2,0,1,1,2,1,1,1,1
2,0.891634107,1,2,3,0,1,1,1,1,0
2,1.262337018,1,1,3,2,3,1,0,1,1
1,1.201214498,2,1,2,1,6,1,1,1,1
0,1.367256217,2,1,1,1,4,1,1,1,1
2,0.644120236,2,2,2,0,10,1,0,1,1
2,0.831881203,1,1,1,1,3,1,0,1,1
0,2.304927342,1,1,1,1,3,1,0,1,0
1,1.312884207,1,2,2,1,4,0,0,1,1
1,0.0,1,0,1,1,3,1,1,1,1
1,0.0,2,1,4,1,1,1,0,1,0
0,0.477455632,1,2,1,1,6,0,0,1,1
0,0.0,1,0,1,2,9,1,0,1,1
0,0.66805997,1,2,3,1,3,0,0,1,0
2,1.191791675,2,1,2,1,1,1,1,1,0
2,1.340066214,2,1,1,0,1,1,0,1,0
2,8.609629444,1,0,1,2,7,1,0,1,0
1,0.812377834,1,2,1,2,6,1,0,1,0
2,4.53639932,2,0,1,1,6,1,1,1,0
2,0.935831958,2,1,1,0,3,1,0,1,1
0,0.585392087,2,2,3,1,1,1,1,1,1
2,0.649010027,2,2,1,2,4,1,0,1,1
0,6.048529279,2,0,1,2,8,0,0,1,1
0,0.0,1,0,1,2,9,0,0,1,0
2,0.501064121,1,2,1,0,9,1,1,1,0
2,6.499074076,1,0,1,2,6,1,0,1,0
0,0.0,2,0,2,1,0,1,0,1,0
0,1.150403416,2,2,1,2,2,0,0,1,0
2,0.661248202,2,1,3,0,5,1,0,1,0
2,1.250632516,2,1,3,0,1,1,0,1,1
1,0.0,2,2,1,1,2,1,0,1,1
2,0.514941386,2,2,1,1,9,1,0,1,0
1,0.0,1,0,1,1,6,1,0,1,0
0,2.424707129,1,1,3,1,5,1,1,1,1
0,1.107575049,2,0,1,0,2,1,1,1,0
2,2.410771543,1,1,2,2,10,0,0,1,0
2,0.688819217,1,2,1,2,6,1,1,1,1
2,0.862066222,1,1,1,1,8,1,0,1,1
0,1.896320505,1,1,1,0,6,0,0,1,1
2,2.075712915,1,1,1,1,8,1,0,1,0
1,3.240547698,1,0,3,1,3,1,0,1,0
1,0.554496465,2,2,1,0,6,1,0,1,1
2,5.00660841,2,0,1,2,3,1,1,1,1
2,1.380003299,2,1,1,1,1,0,1,1,1
1,61.44000603,2,0,2,0,0,1,0,1,0
0,0.0,2,2,1,1,3,1,0,1,0
0,0.0,1,0,2,1,3,1,0,1,0
1,0.700081609,1,2,1,1,3,1,0,1,0
1,0.0,2,1,1,2,5,1,0,1,1
0,0.0,1,2,1,1,7,1,0,1,1
0,0.613368364,2,1,1,1,7,1,0,1,0
0,1.178063817,2,2,1,0,6,1,0,1,1
2,1.522917068,2,1,1,0,4,1,0,1,1
1,1.772388939,2,1,2,1,3,1,0,1,0
2,6.309580564,2,0,1,2,0,1,0,1,1
2,0.760818136,2,2,1,2,9,1,0,1,1
2,0.688147306,2,2,1,2,8,1,1,1,1
0,0.0,2,1,1,0,2,0,1,1,0
0,5.150619861,1,0,3,2,7,1,1,1,1
2,0.873537506,1,2,1,1,0,1,0,1,0
0,0.0,2,2,2,1,7,0,1,1,0
2,1.315731327,2,1,1,1,4,0,0,1,0
2,1.377550063,2,1,3,1,5,0,1,1,0
2,0.843876248,2,1,1,1,3,1,1,1,1
0,0.0,2,1,3,2,3,1,1,1,1
0,0.0,1,0,1,2,4,1,0,1,0
2,2.593050529,2,0,1,0,6,1,1,1,1
0,0.0,1,0,2,1,10,1,1,1,0
2,3.523979657,1,0,1,2,0,0,0,1,0
2,0.777139562,2,2,1,2,9,1,0,1,0
2,5.952906936,2,0,3,0,3,0,1,1,1
1,1.063073249,1,2,3,2,7,1,0,1,0
2,2.150032934,1,1,3,1,2,1,1,1,0
2,4.52887504,1,0,1,1,1,1,1,1,1
2,11.67655881,2,0,2,1,7,1,0,1,0
1,0.0,1,1,1,0,6,1,1,1,0
1,0.553535137,1,1,1,1,8,1,0,1,0
1,0.0,1,2,3,1,6,0,1,1,0
2,0.906870513,2,1,1,0,1,1,0,1,1
1,0.976070876,2,1,1,0,10,1,1,1,0
2,0.710373463,1,1,1,1,7,1,0,1,0
2,4.227825334,1,0,2,1,1,1,1,1,1
2,0.564215131,1,2,1,2,5,0,0,1,0
1,0.0,2,1,3,1,7,1,0,1,0
0,1.738901189,1,0,1,1,3,1,0,1,1
2,0.691223402,1,1,2,1,6,1,1,1,0
1,0.0,2,1,1,0,6,0,1,1,1
0,0.0,2,1,1,2,4,1,0,1,0
0,0.479967668,2,2,2,1,0,0,1,1,0
2,1.596218868,1,1,1,2,3,1,0,1,1
2,0.77189805,2,2,1,2,9,1,0,1,1
0,0.645687375,2,2,3,1,4,1,0,1,0
2,14.08730405,1,0,1,1,6,0,1,1,1
2,4.985046311,2,0,2,2,7,1,0,1,0
1,0.0,2,0,2,0,1,1,1,1,1
2,1.660118388,1,1,1,0,6,0,0,1,1
0,1.454501849,1,1,1,1,9,1,0,1,1
1,1.472725382,2,1,1,1,5,0,0,1,0
1,0.0,2,1,1,2,4,0,0,1,1
0,0.655477497,1,1,1,1,2,1,1,1,1
0,0.021284189,1,2,2,2,0,1,0,1,0
0,20.95650132,2,0,1,0,6,0,1,1,1
2,3.26932604,2,0,1,0,7,0,1,1,1
0,1.021696511,2,1,1,1,3,1,1,1,0
2,0.582699385,2,2,1,1,7,1,1,1,0
0,0.708222905,2,1,2,0,1,1,1,1,1
1,0.0,2,2,3,2,1,1,1,1,0
0,0.971001157,2,1,1,0,9,1,0,1,0
2,0.83207109,1,1,3,1,5,0,1,1,0
1,0.0,2,1,1,0,2,1,0,1,1
0,1.240596684,1,1,1,1,2,1,0,1,0
0,0.0,2,2,3,0,10,1,0,1,1
2,0.867931951,2,1,2,1,2,1,0,1,1
2,0.92410488,2,1,2,0,0,0,1,1,1
0,2.353142085,2,0,1,2,3,1,0,1,0
2,0.58975517,1,2,2,2,6,1,1,1,0
2,0.683338849,2,1,2,1,5,1,0,1,0
0,1.074752745,2,2,1,2,5,1,0,1,1
2,1.233852182,2,1,3,2,9,1,0,1,0
0,0.0,2,1,1,1,4,0,0,1,1
0,2.011299301,2,1,1,1,3,1,0,1,1
0,0.904018371,1,2,1,0,8,0,0,1,0
0,30.03916061,2,0,1,1,3,0,0,1,1
2,1.324624748,2,1,1,1,1,1,1,1,0
1,0.0,1,2,3,2,1,1,0,1,1
0,0.0,1,1,2,1,2,1,0,1,0
1,16.68513425,2,0,1,1,2,0,1,1,1
2,2.44004324,1,0,2,1,4,0,1,1,1
2,0.574264274,2,2,1,1,1,0,0,1,0
0,0.0,1,2,1,1,3,1,1,1,0
0,1.24823678,2,1,1,1,7,0,0,1,1
0,1.036289217,2,1,1,0,1,1,0,1,1
0,1.490084625,1,1,1,1,9,1,0,1,0
0,0.0,1,2,1,1,4,0,0,1,0
2,1.120603139,2,1,1,2,1,1,1,1,1
0,0.0,2,1,1,2,6,1,0,1,0
0,0.787642187,2,1,4,2,10,1,1,1,0
2,1.197912295,1,1,1,2,5,1,0,1,0
2,1.069927561,2,1,2,1,3,1,1,1,0
0,3.887773969,2,0,1,1,9,1,0,1,1
0,1.046929669,2,2,1,0,2,1,0,1,0
0,1.288622198,2,1,1,2,1,0,1,1,1
2,0.830994365,1,1,1,1,7,0,1,1,1
2,2.235263525,1,1,1,1,3,1,0,1,1
0,3.053066833,2,0,1,1,2,1,1,1,1
2,2.488796423,2,0,1,1,4,0,1,1,0
1,0.0,2,2,1,2,2,1,0,1,0
0,0.0,2,2,2,0,9,0,0,1,1
2,4.3241501,2,0,1,0,4,1,0,1,0
2,271.9817247,1,0,2,0,9,1,0,1,0
0,0.0,2,0,1,2,1,1,0,1,0
0,0.669481868,2,2,2,0,8,1,1,1,1
2,0.713664368,1,2,1,2,5,1,1,1,1
0,0.696051681,2,1,1,2,4,1,0,1,1
0,1.489418582,2,1,4,1,7,0,1,1,0
2,1.231186055,1,1,1,1,9,1,1,1,1
0,0.0,2,2,2,1,5,1,0,1,0
1,0.0,2,2,1,2,7,0,0,1,0
0,0.839393948,1,1,1,0,9,1,0,1,0
0,0.984465157,1,1,2,1,7,1,0,1,1
